arrival_date,commodity,commodity_code,district,grade,market,max_price,min_price,modal_price,state,variety
04/06/2025,Tomato,78,Lucknow,FAQ,Lucknow,1500,1400,1450,Uttar Pradesh,Deshi
03/06/2025,Tomato,78,Lucknow,FAQ,Lucknow,1440,1340,1390,Uttar Pradesh,Deshi
02/06/2025,Tomato,78,Lucknow,FAQ,Lucknow,1430,1330,1380,Uttar Pradesh,Deshi
01/06/2025,Tomato,78,Lucknow,FAQ,Lucknow,1360,1250,1300,Uttar Pradesh,Deshi
31/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1300,1200,1250,Uttar Pradesh,Deshi
30/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1130,1030,1080,Uttar Pradesh,Deshi
29/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1130,1030,1080,Uttar Pradesh,Deshi
28/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Deshi
27/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1060,980,1030,Uttar Pradesh,Deshi
26/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1070,970,1020,Uttar Pradesh,Deshi
25/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,960,Uttar Pradesh,Deshi
24/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1010,910,960,Uttar Pradesh,Deshi
23/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,950,Uttar Pradesh,Deshi
22/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,970,870,920,Uttar Pradesh,Deshi
21/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,950,850,900,Uttar Pradesh,Deshi
20/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,910,810,860,Uttar Pradesh,Deshi
19/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,820,870,Uttar Pradesh,Deshi
18/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,800,860,Uttar Pradesh,Deshi
17/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
16/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,890,790,840,Uttar Pradesh,Deshi
15/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,880,770,830,Uttar Pradesh,Deshi
14/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,870,770,820,Uttar Pradesh,Deshi
13/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,860,760,810,Uttar Pradesh,Deshi
12/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,860,770,820,Uttar Pradesh,Deshi
11/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,870,770,820,Uttar Pradesh,Deshi
10/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
09/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
08/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
07/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,830,730,780,Uttar Pradesh,Deshi
06/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,810,710,760,Uttar Pradesh,Deshi
05/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
03/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,790,690,740,Uttar Pradesh,Deshi
02/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,790,690,740,Uttar Pradesh,Deshi
01/05/2025,Tomato,78,Lucknow,FAQ,Lucknow,780,680,730,Uttar Pradesh,Deshi
30/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,780,650,720,Uttar Pradesh,Deshi
29/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
28/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
26/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Deshi
25/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,760,660,710,Uttar Pradesh,Deshi
24/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Deshi
23/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Deshi
22/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,770,670,720,Uttar Pradesh,Deshi
21/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,820,720,770,Uttar Pradesh,Deshi
20/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,810,710,760,Uttar Pradesh,Deshi
19/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,815,715,765,Uttar Pradesh,Deshi
18/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,810,710,760,Uttar Pradesh,Deshi
17/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,760,Uttar Pradesh,Deshi
16/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
15/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,820,720,770,Uttar Pradesh,Deshi
14/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
13/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,860,750,810,Uttar Pradesh,Deshi
12/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
11/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
10/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,820,720,770,Uttar Pradesh,Deshi
09/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,830,730,780,Uttar Pradesh,Deshi
08/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
07/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,780,680,730,Uttar Pradesh,Deshi
06/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
05/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
04/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,720,620,670,Uttar Pradesh,Deshi
03/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,720,620,670,Uttar Pradesh,Deshi
02/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
01/04/2025,Tomato,78,Lucknow,FAQ,Lucknow,720,620,670,Uttar Pradesh,Deshi
31/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
30/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
29/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
28/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
27/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
26/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,720,620,670,Uttar Pradesh,Deshi
25/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,730,630,680,Uttar Pradesh,Deshi
24/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
23/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,760,660,710,Uttar Pradesh,Deshi
22/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,650,700,Uttar Pradesh,Deshi
21/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Deshi
20/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,790,690,740,Uttar Pradesh,Deshi
19/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
18/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,790,690,740,Uttar Pradesh,Deshi
17/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,780,680,730,Uttar Pradesh,Deshi
16/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,760,700,730,Uttar Pradesh,Deshi
15/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,730,Uttar Pradesh,Deshi
13/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,650,690,Uttar Pradesh,Deshi
12/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,740,640,690,Uttar Pradesh,Deshi
11/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,750,650,700,Uttar Pradesh,Deshi
10/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
09/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,780,700,740,Uttar Pradesh,Deshi
08/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
07/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,830,730,780,Uttar Pradesh,Deshi
06/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
05/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
04/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,840,740,790,Uttar Pradesh,Deshi
03/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,830,730,780,Uttar Pradesh,Deshi
02/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,770,680,730,Uttar Pradesh,Deshi
01/03/2025,Tomato,78,Lucknow,FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
28/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,880,780,830,Uttar Pradesh,Deshi
27/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,830,730,780,Uttar Pradesh,Deshi
26/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
25/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,850,750,800,Uttar Pradesh,Deshi
24/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,880,780,830,Uttar Pradesh,Deshi
23/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,860,Uttar Pradesh,Deshi
22/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,820,870,Uttar Pradesh,Deshi
21/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,820,870,Uttar Pradesh,Deshi
20/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,910,810,860,Uttar Pradesh,Deshi
19/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,950,850,900,Uttar Pradesh,Deshi
18/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,820,870,Uttar Pradesh,Deshi
17/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,930,830,880,Uttar Pradesh,Deshi
16/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,950,840,890,Uttar Pradesh,Deshi
15/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,930,830,880,Uttar Pradesh,Deshi
14/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,910,710,860,Uttar Pradesh,Deshi
13/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,880,780,830,Uttar Pradesh,Deshi
12/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,920,820,860,Uttar Pradesh,Deshi
11/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
10/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,910,810,860,Uttar Pradesh,Deshi
09/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
08/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
07/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,900,800,850,Uttar Pradesh,Deshi
06/02/2025,Tomato,78,Lucknow,Non-FAQ,Lucknow,820,720,770,Uttar Pradesh,Deshi
05/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,930,830,880,Uttar Pradesh,Deshi
04/02/2025,Tomato,78,Lucknow,Non-FAQ,Lucknow,800,700,750,Uttar Pradesh,Deshi
03/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,1000,900,950,Uttar Pradesh,Deshi
02/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,1040,940,990,Uttar Pradesh,Deshi
01/02/2025,Tomato,78,Lucknow,FAQ,Lucknow,1040,940,990,Uttar Pradesh,Deshi
31/01/2025,Tomato,78,Lucknow,Non-FAQ,Lucknow,900,830,860,Uttar Pradesh,Deshi
30/01/2025,Tomato,78,Lucknow,Non-FAQ,Lucknow,910,830,870,Uttar Pradesh,Deshi
29/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1050,950,1000,Uttar Pradesh,Deshi
28/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1075,975,1025,Uttar Pradesh,Deshi
27/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1070,970,1020,Uttar Pradesh,Deshi
25/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1080,980,1030,Uttar Pradesh,Deshi
24/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1070,970,1020,Uttar Pradesh,Deshi
23/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1090,1000,1040,Uttar Pradesh,Deshi
22/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Deshi
21/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1080,980,1030,Uttar Pradesh,Deshi
20/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1090,1000,1040,Uttar Pradesh,Deshi
19/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Deshi
18/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1100,1000,1050,Uttar Pradesh,Deshi
17/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1140,1040,1090,Uttar Pradesh,Deshi
16/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1140,1040,1090,Uttar Pradesh,Deshi
15/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1140,1040,1090,Uttar Pradesh,Deshi
14/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1180,1080,1130,Uttar Pradesh,Deshi
13/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1200,1100,1150,Uttar Pradesh,Deshi
12/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1200,1100,1160,Uttar Pradesh,Deshi
11/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1200,1100,1150,Uttar Pradesh,Deshi
10/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1200,1100,1150,Uttar Pradesh,Deshi
09/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1240,1140,1180,Uttar Pradesh,Deshi
08/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1350,1250,1300,Uttar Pradesh,Deshi
07/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1350,Uttar Pradesh,Deshi
06/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1340,Uttar Pradesh,Deshi
05/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1400,1300,1350,Uttar Pradesh,Deshi
04/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1500,1400,1450,Uttar Pradesh,Deshi
03/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1550,1450,1500,Uttar Pradesh,Deshi
02/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1550,1450,1500,Uttar Pradesh,Deshi
01/01/2025,Tomato,78,Lucknow,FAQ,Lucknow,1700,1600,1650,Uttar Pradesh,Deshi
31/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,1800,1650,1720,Uttar Pradesh,Deshi
30/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,1800,1650,1720,Uttar Pradesh,Deshi
29/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,1850,1750,1800,Uttar Pradesh,Deshi
28/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,1900,1750,1800,Uttar Pradesh,Deshi
27/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2100,2000,2050,Uttar Pradesh,Deshi
26/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2350,2250,2300,Uttar Pradesh,Deshi
25/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2400,2250,2350,Uttar Pradesh,Deshi
24/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2400,2300,2350,Uttar Pradesh,Deshi
23/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2300,2200,2250,Uttar Pradesh,Deshi
22/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2350,2240,2290,Uttar Pradesh,Deshi
21/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2350,2250,2300,Uttar Pradesh,Deshi
20/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2550,2450,2500,Uttar Pradesh,Deshi
19/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2550,2450,2500,Uttar Pradesh,Deshi
18/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2570,2470,2520,Uttar Pradesh,Deshi
17/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2500,2400,2450,Uttar Pradesh,Deshi
16/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2600,2500,2550,Uttar Pradesh,Deshi
15/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2700,2600,2650,Uttar Pradesh,Deshi
14/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2800,2700,2750,Uttar Pradesh,Deshi
13/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2850,2750,2800,Uttar Pradesh,Deshi
12/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2900,2800,2850,Uttar Pradesh,Deshi
11/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2900,2800,2850,Uttar Pradesh,Deshi
10/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2900,2800,2850,Uttar Pradesh,Deshi
09/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2950,2850,2900,Uttar Pradesh,Deshi
08/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,2950,2800,2900,Uttar Pradesh,Deshi
07/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3050,2950,3000,Uttar Pradesh,Deshi
06/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3000,3050,Uttar Pradesh,Deshi
05/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3040,2940,2990,Uttar Pradesh,Deshi
04/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3000,2900,2950,Uttar Pradesh,Deshi
03/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3050,2950,3000,Uttar Pradesh,Deshi
02/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3050,2950,3000,Uttar Pradesh,Deshi
01/12/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,2950,3050,Uttar Pradesh,Deshi
30/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3000,2900,2950,Uttar Pradesh,Deshi
29/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3000,3050,Uttar Pradesh,Deshi
28/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3000,3050,Uttar Pradesh,Deshi
27/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3010,3060,Uttar Pradesh,Deshi
26/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3040,2940,2990,Uttar Pradesh,Deshi
25/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3000,3050,Uttar Pradesh,Deshi
24/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3000,2850,2900,Uttar Pradesh,Deshi
23/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,2950,2850,2900,Uttar Pradesh,Deshi
22/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3050,2900,2950,Uttar Pradesh,Deshi
21/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3050,2950,3000,Uttar Pradesh,Deshi
20/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3100,3000,3050,Uttar Pradesh,Deshi
19/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3250,3150,3200,Uttar Pradesh,Deshi
18/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3250,3150,3200,Uttar Pradesh,Deshi
17/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3250,3150,3200,Uttar Pradesh,Deshi
16/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3300,3200,3250,Uttar Pradesh,Deshi
15/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3350,3200,3300,Uttar Pradesh,Deshi
14/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3500,3400,3450,Uttar Pradesh,Deshi
13/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3530,3430,3480,Uttar Pradesh,Deshi
11/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3650,3550,3600,Uttar Pradesh,Deshi
10/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3600,3500,3550,Uttar Pradesh,Deshi
09/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4000,3900,3950,Uttar Pradesh,Deshi
08/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4030,3930,3980,Uttar Pradesh,Deshi
07/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3900,3750,3850,Uttar Pradesh,Deshi
06/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3970,3870,3920,Uttar Pradesh,Deshi
05/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,3980,3880,3930,Uttar Pradesh,Deshi
04/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4000,3900,3950,Uttar Pradesh,Deshi
03/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4200,4000,4100,Uttar Pradesh,Deshi
02/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4250,4050,4150,Uttar Pradesh,Deshi
01/11/2024,Tomato,78,Lucknow,FAQ,Lucknow,4200,4000,4100,Uttar Pradesh,Deshi
31/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4200,4000,4100,Uttar Pradesh,Deshi
30/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4300,4200,4250,Uttar Pradesh,Deshi
29/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4300,4200,4260,Uttar Pradesh,Deshi
28/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4300,4200,4250,Uttar Pradesh,Deshi
27/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4300,4200,4250,Uttar Pradesh,Deshi
26/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4280,4180,4230,Uttar Pradesh,Deshi
25/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4270,4170,4220,Uttar Pradesh,Deshi
24/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4300,4200,4250,Uttar Pradesh,Deshi
23/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4400,4300,4360,Uttar Pradesh,Deshi
22/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4400,4310,4360,Uttar Pradesh,Deshi
21/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4400,4300,4350,Uttar Pradesh,Deshi
20/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4400,4200,4300,Uttar Pradesh,Deshi
19/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4570,4470,4520,Uttar Pradesh,Deshi
18/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4550,4450,4500,Uttar Pradesh,Deshi
17/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4900,4800,4850,Uttar Pradesh,Deshi
16/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4950,4850,4900,Uttar Pradesh,Deshi
15/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4900,4800,4850,Uttar Pradesh,Deshi
14/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4900,4800,4850,Uttar Pradesh,Deshi
13/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4950,4750,4850,Uttar Pradesh,Deshi
12/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4800,4600,4700,Uttar Pradesh,Deshi
11/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4800,4600,4700,Uttar Pradesh,Deshi
10/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4700,4600,4650,Uttar Pradesh,Deshi
09/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4450,4350,4400,Uttar Pradesh,Deshi
08/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4460,4300,4350,Uttar Pradesh,Deshi
07/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4400,4200,4300,Uttar Pradesh,Deshi
06/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4020,3850,3950,Uttar Pradesh,Deshi
05/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,4000,3900,3950,Uttar Pradesh,Deshi
04/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,3925,3825,3875,Uttar Pradesh,Deshi
03/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,3800,3700,3750,Uttar Pradesh,Deshi
02/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,3800,3650,3720,Uttar Pradesh,Deshi
01/10/2024,Tomato,78,Lucknow,FAQ,Lucknow,3650,3550,3600,Uttar Pradesh,Deshi
30/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3550,3450,3500,Uttar Pradesh,Deshi
29/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3520,3350,3450,Uttar Pradesh,Deshi
28/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3500,3400,3450,Uttar Pradesh,Deshi
27/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3400,3300,3350,Uttar Pradesh,Deshi
26/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3350,3250,3300,Uttar Pradesh,Deshi
25/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3370,3270,3320,Uttar Pradesh,Deshi
24/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,3450,3350,3400,Uttar Pradesh,Deshi
23/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2970,2870,2920,Uttar Pradesh,Deshi
22/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2750,2600,2670,Uttar Pradesh,Deshi
21/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2720,2620,2670,Uttar Pradesh,Deshi
20/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2700,2600,2650,Uttar Pradesh,Deshi
19/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2650,2550,2600,Uttar Pradesh,Deshi
18/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2590,2490,2540,Uttar Pradesh,Deshi
17/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2600,2500,2550,Uttar Pradesh,Deshi
16/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2550,2440,2500,Uttar Pradesh,Deshi
15/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2640,2500,2560,Uttar Pradesh,Deshi
14/09/2024,Tomato,78,Lucknow,FAQ,Lucknow,2600,2500,2550,Uttar Pradesh,Deshi
